name,country,latitude,longitude,suburb,property_type,room_type,bed_type,price,number_of_reviews,rating,occupancy_30,occupancy_60,occupancy_90,occupancy_365
Clérigos Apartments - Apt. 4E for 2/3 Pax,Portugal,41.14511,-8.61434,Porto,Loft,Entire home/apt,Real Bed,65.0,83,10.0,1.0,0.7833333333333333,0.5222222222222221,0.1287671232876712
A beach break AND a lake!,Australia,-33.71992,151.29793,Narrabeen,Apartment,Entire home/apt,Real Bed,300.0,4,10.0,0.0333333333333333,0.0166666666666667,0.011111111111111,0.0027397260273972
450sf entire place in Kennedy Town,Hong Kong,22.28313,114.13009,Central & Western District,Apartment,Entire home/apt,Real Bed,400.0,39,10.0,0.8,0.7333333333333334,0.5555555555555556,0.136986301369863
Family Espinho Porto Guesthouse - Silva.,Portugal,41.00946,-8.64322,Espinho,House,Private room,Real Bed,70.0,0,,0.0333333333333333,0.0166666666666667,0.011111111111111,0.2794520547945205
Ala Moana Hotel 1616 Studio City/Ocean View - 1K,United States,21.29116,-157.83967,Honolulu,Apartment,Entire home/apt,Real Bed,316.0,2,8.0,0.5333333333333333,0.2666666666666667,0.1777777777777778,0.3260273972602739
Maui Sunset large one bedroom condo sleeps 4. A-206,United States,20.75522,-156.45645,Maui,Condominium,Entire home/apt,Real Bed,256.0,0,,0.8666666666666667,0.85,0.7444444444444445,0.2849315068493151
Hawaii - West Oahu - 3-Bedroom Home,United States,21.40539,-158.16608,Oʻahu,House,Entire home/apt,Real Bed,168.0,122,10.0,1.0,1.0,1.0,0.9095890410958904
Vintage House For Rent,Turkey,41.04391,29.01154,Beşiktaş,House,Entire home/apt,Real Bed,79.0,0,,1.0,0.7,0.4666666666666667,0.1150684931506849
"Room in Duplex, 5 minutes from beach.",Portugal,41.19964,-8.70197,Leça da Palmeira,Condominium,Private room,Real Bed,29.0,23,10.0,0.0,0.2666666666666667,0.2222222222222222,0.8082191780821918
Clean and Comfortable,United States,40.72214,-73.93725,Williamsburg,Apartment,Entire home/apt,Real Bed,75.0,137,10.0,0.6666666666666667,0.6166666666666667,0.5777777777777777,0.1534246575342466
"Chelsea NYC luxury 2 bed/2 bath, garden apt",United States,40.74188,-73.99729,Chelsea,Apartment,Entire home/apt,Real Bed,555.0,100,10.0,0.9,0.9,0.7888888888888889,0.5671232876712329
"Central, Spacious, Safe, Seaside Flat",Turkey,40.97781,29.04148,Kadıköy,Apartment,Entire home/apt,Real Bed,200.0,0,,1.0,1.0,1.0,1.0
ótimo quarto em ambiente tranquilo e aconchegante,Brazil,-22.97052913712613,-43.393156888160256,Barra da Tijuca,Apartment,Private room,Real Bed,101.0,25,10.0,0.0,0.0,0.0,0.1178082191780821
Peaceful Retreat less than 10mn from ferry,Hong Kong,22.22789,114.11165,Hong Kong Island,Apartment,Entire home/apt,Real Bed,620.0,7,10.0,1.0,1.0,1.0,1.0
Sunny Born with Balcony,Spain,41.38741,2.18081,Sant Pere/Santa Caterina,Apartment,Entire home/apt,Real Bed,90.0,2,10.0,1.0,1.0,1.0,0.2684931506849315
Large 2 Bedroom Apartment close to Bondi Beach,Australia,-33.88274,151.28176,North Bondi,Apartment,Entire home/apt,Real Bed,188.0,2,10.0,1.0,1.0,1.0,1.0
"Beautiful studio, amazing location!",Hong Kong,22.28259,114.15399,Central & Western District,Apartment,Entire home/apt,Real Bed,997.0,24,9.0,1.0,0.9,0.8888888888888888,0.7780821917808219
Superb apartment on the water at Balmain,Australia,-33.85905,151.18602,Balmain/Birchgrove,Apartment,Private room,Real Bed,181.0,0,,1.0,1.0,1.0,1.0
"2427 - AB Plaça Catalunya 3-4 - Luxury 2-Bedroom Apartment, Steps from Plaça de Catalunya",Spain,41.38767,2.17109,Eixample,Apartment,Entire home/apt,Real Bed,500.0,19,9.0,0.6,0.4166666666666666,0.2777777777777778,0.0767123287671233
Luminoso y renovado apart. en Arco del Triunfo,Spain,41.39427,2.18007,Eixample,Apartment,Entire home/apt,Real Bed,70.0,1,6.0,0.3333333333333333,0.6666666666666667,0.7777777777777778,0.3808219178082191
2295 - AB Aragó Apartment2-D - Sleek Apartment with a Communal Terrace in Eixample,Spain,41.38545,2.15649,La Nova Esquerra de l'Eixample,Apartment,Entire home/apt,Real Bed,450.0,26,10.0,0.8,0.5833333333333333,0.3888888888888888,0.0958904109589041
BONDI BEACH APARTMENT - SEA VIEWS,Australia,-33.8957,151.27108,Bondi,Apartment,Entire home/apt,Real Bed,181.0,1,10.0,1.0,1.0,1.0,1.0
Convenient located one bedroom unit,Australia,-33.89304,151.20201,Redfern,Apartment,Entire home/apt,Real Bed,97.0,18,10.0,0.3333333333333333,0.5666666666666667,0.7111111111111111,0.9287671232876712
ALUGO APARTAMENTO POR MÍNIMO 3 DIAS,Brazil,-22.915303227027348,-43.18334268601122,Santa Teresa,Apartment,Entire home/apt,Real Bed,172.0,6,10.0,0.1999999999999999,0.0999999999999999,0.0666666666666666,0.7698630136986302
Coração do Rio de Janeiro conforto,Brazil,-22.907119954309604,-43.17465551590793,Lapa,Apartment,Entire home/apt,Real Bed,119.0,4,10.0,0.3,0.15,0.0999999999999999,0.7780821917808219
Affordable Guest Room,United States,21.6681,-158.04346,Oʻahu,Boutique hotel,Private room,Real Bed,166.0,1,10.0,0.0,0.0,0.0,0.3424657534246575
Rosemont :) Big Cozy Room,Canada,45.54516,-73.58724,La Petite-Patrie,Condominium,Private room,Real Bed,36.0,24,10.0,0.5333333333333333,0.5333333333333333,0.5444444444444445,0.3945205479452055
Gorgeous Boutique Hotel Room in Taksim #8,Turkey,41.04177,28.98641,Şişli,Boutique hotel,Private room,Real Bed,179.0,1,10.0,0.0999999999999999,0.3166666666666666,0.2111111111111111,0.0520547945205479
"Downtown Apart, Heart of the city!",Canada,45.49127,-73.58207,Downtown Montreal,Apartment,Entire home/apt,Real Bed,130.0,0,,1.0,1.0,1.0,1.0
Cosy single room en el Raval,Spain,41.38154,2.16653,Ciutat Vella,Apartment,Private room,Real Bed,20.0,100,10.0,0.8333333333333334,0.9166666666666666,0.9444444444444444,0.9863013698630136
Quiet space for one,Australia,-33.67463,150.92501,Rouse Hill,House,Private room,Real Bed,47.0,6,10.0,0.3666666666666667,0.25,0.1666666666666666,0.5452054794520548
Jolly Bolhão,Portugal,41.14851,-8.60257,Porto,Apartment,Entire home/apt,Real Bed,30.0,86,10.0,0.6666666666666667,0.5333333333333333,0.4444444444444444,0.863013698630137
Belo Apartamento no centro do Porto.,Portugal,41.15277,-8.60355,Porto,Apartment,Entire home/apt,Real Bed,100.0,0,,1.0,1.0,1.0,1.0
MP Room for 2 persons bunk bed in shared apartment,Spain,41.38765,2.14387,Eixample,Apartment,Private room,Real Bed,32.0,13,9.0,0.0999999999999999,0.05,0.0333333333333333,0.7616438356164383
46E Tanford Western Style 2 bedroom apartment,Hong Kong,22.29421,113.9522,Hong Kong,Apartment,Entire home/apt,Real Bed,848.0,0,,0.2333333333333332,0.1166666666666667,0.0777777777777777,0.0191780821917808
Perfect Apartment 4-6 persons,Brazil,-22.95195417372592,-43.18810142586044,Botafogo,Condominium,Entire home/apt,Real Bed,850.0,13,10.0,0.2333333333333332,0.1166666666666667,0.0777777777777777,0.0191780821917808
Adorable Garden Gingerbread House,United States,20.86967,-156.31183,Upcountry,Cottage,Entire home/apt,Real Bed,175.0,257,10.0,0.9,0.9166666666666666,0.8777777777777778,0.5616438356164384
STUDIO IN COPACABANA,Brazil,-22.98024751679101,-43.19289118221461,Copacabana,Apartment,Private room,Real Bed,93.0,144,10.0,1.0,0.5166666666666666,0.3444444444444444,0.1068493150684931
New Furnishings! Very Private! Great Deal! GC 137,United States,20.68948,-156.43694,Kihei/Wailea,Condominium,Entire home/apt,Real Bed,200.0,12,10.0,0.9333333333333332,0.7333333333333334,0.5666666666666667,0.2547945205479451
Un studio full équipé,Canada,45.58961,-73.57725,Saint-Leonard,Apartment,Entire home/apt,Real Bed,46.0,0,,1.0,1.0,1.0,1.0
YOUR SUNNY DOUBLE BEDROOM IN THE CENTER,Spain,41.38256,2.15144,Eixample,Bed and breakfast,Private room,Real Bed,45.0,44,9.0,1.0,0.9166666666666666,0.8111111111111111,0.2301369863013699
"New 1BD Condo in Napili Ridge, Walk to Beach",United States,20.98857,-156.66917,Westside,Apartment,Entire home/apt,Real Bed,99.0,38,10.0,0.7666666666666666,0.7333333333333334,0.6111111111111112,0.2164383561643835
Self contained garden/artist studio,Australia,-33.79154,151.20011,Willoughby,House,Entire home/apt,Real Bed,80.0,33,10.0,0.8,0.7833333333333333,0.8555555555555556,0.3260273972602739
"Sao Bento Studio 1 A, Porto",Portugal,41.14472,-8.60957,Porto,Apartment,Entire home/apt,Real Bed,55.0,78,10.0,0.7666666666666666,0.7166666666666667,0.7444444444444445,0.904109589041096
CBD 2 Rooms Midlevel HKIsland,Hong Kong,22.28256,114.15214,Central & Western District,Apartment,Entire home/apt,Real Bed,761.0,11,9.0,0.5,0.35,0.2333333333333332,0.0712328767123288
Magical Hobbit Loft,Canada,45.52331,-73.57373,Le Plateau,Loft,Entire home/apt,Real Bed,68.0,23,9.0,0.4666666666666667,0.5833333333333333,0.4444444444444444,0.7506849315068493
Clean Private Room in East Village,United States,40.72177,-73.98286,Manhattan,Apartment,Private room,Real Bed,100.0,8,9.0,1.0,1.0,1.0,0.9863013698630136
Super clean and cosy,Australia,-33.92407,151.19107,Mascot,Apartment,Entire home/apt,Real Bed,129.0,28,10.0,0.8666666666666667,0.8666666666666667,0.8222222222222222,0.9287671232876712
Opimo,Portugal,41.1562,-8.61875,Porto,House,Entire home/apt,Real Bed,21.0,51,9.0,1.0,0.9666666666666668,0.7777777777777778,0.3123287671232877
Room  in Taksim/Pera very Close to İstiklal Str.,Turkey,41.03114,28.97237,Karaköy,Apartment,Private room,Real Bed,53.0,14,9.0,0.5666666666666667,0.4499999999999999,0.3,0.073972602739726
Emma's White House,Australia,-34.04409,150.82356,Woodbine,Guest suite,Entire home/apt,Real Bed,70.0,25,10.0,0.2666666666666667,0.3,0.1999999999999999,0.5534246575342465
2294 - AB Aragó Apartment 2-C - Central Apartment with a Communal Terrace in Eixample,Spain,41.3856,2.15576,La Nova Esquerra de l'Eixample,Apartment,Entire home/apt,Real Bed,500.0,17,9.0,0.4333333333333333,0.2166666666666666,0.1444444444444445,0.0356164383561643
Free Parking! North Star Flats@Ribeira & Cellars 1,Portugal,41.1375,-8.61351,Vila Nova de Gaia,Apartment,Entire home/apt,Real Bed,45.0,92,10.0,0.3,0.25,0.2888888888888888,0.1890410958904109
Bright and quiet bedroom - heart of Mile End,Canada,45.52042,-73.5954,Le Plateau-Mont-Royal,Apartment,Private room,Real Bed,44.0,92,10.0,1.0,1.0,1.0,1.0
Copacabana Dream - A Tropical Vacation,Brazil,-22.976553790512785,-43.190458778122746,Copacabana,Apartment,Private room,Real Bed,71.0,18,10.0,0.9666666666666668,0.8,0.7111111111111111,0.1835616438356164
Luxurious Granny Flat. Bella Vista,Australia,-33.75052,150.95948,Bella Vista,House,Entire home/apt,Real Bed,161.0,151,10.0,0.3666666666666667,0.3166666666666666,0.2333333333333332,0.3369863013698629
地鉄上的3房2廳2卫浴住9人可月租2萬9千起,Hong Kong,22.31377,114.16989,Mong Kok,Apartment,Entire home/apt,Real Bed,1484.0,27,8.0,0.5666666666666667,0.4833333333333333,0.4,0.5863013698630137
Quaint Polynesian Style Cabin on a Working Farm,United States,20.24861,-155.83491,North Kohala,Cabin,Entire home/apt,Real Bed,60.0,54,10.0,0.7333333333333334,0.6833333333333333,0.4555555555555556,0.1123287671232876
Charme e conforto em Ipanema!,Brazil,-22.98116265720219,-43.20303596334958,Ipanema,Apartment,Entire home/apt,Real Bed,134.0,24,10.0,0.3666666666666667,0.1833333333333333,0.1222222222222222,0.0383561643835616
Cute Tiny Room Family Home by LGA NO CLEANING FEE,United States,40.7638,-73.87238,Queens,Townhouse,Private room,Real Bed,48.0,379,10.0,0.3666666666666667,0.6833333333333333,0.7888888888888889,0.3534246575342465
Deluxe apartment in Harbiye 10 mins to taksim,Turkey,41.04263,28.98566,Şişli,Apartment,Entire home/apt,Real Bed,765.0,0,,0.0333333333333333,0.0166666666666667,0.011111111111111,0.7561643835616438
Porto Trindade Cozy Flat,Portugal,41.15627,-8.60819,Porto,Apartment,Entire home/apt,Real Bed,64.0,33,9.0,0.5,0.4499999999999999,0.4666666666666667,0.1863013698630137
Cozy Bedroom in Copacabana! R3,Brazil,-22.967251622070783,-43.18169203502355,Copacabana,Apartment,Private room,Real Bed,131.0,69,10.0,0.0999999999999999,0.05,0.0333333333333333,0.0082191780821917
Cozy Living Room in Mid-Levels,Hong Kong,22.28215,114.15007,Mid-Levels,Apartment,Shared room,Pull-out Sofa,314.0,41,9.0,1.0,1.0,1.0,1.0
Cozy room in Sagrada Familia,Spain,41.40318,2.181,Eixample,Apartment,Private room,Real Bed,15.0,99,10.0,1.0,1.0,0.9333333333333332,0.7506849315068493
1 Bedroom for rent at Le Gleneagles - 983,Canada,45.49621,-73.59338,Westmount,Apartment,Entire home/apt,Real Bed,89.0,0,,1.0,1.0,1.0,0.726027397260274
Coney Island MCU Park Wi fi Cable Apt****,United States,40.57609,-73.98605,Coney Island,Apartment,Entire home/apt,Real Bed,110.0,43,10.0,0.0666666666666666,0.0833333333333333,0.0555555555555555,0.5534246575342465
"Clean, Quiet, & Sunny Dancer's Apt!",United States,40.86883,-73.92126,Inwood,Apartment,Entire home/apt,Real Bed,89.0,48,9.0,0.0,0.0,0.0,0.0
★ Amazing with terrace & wifi ★,Portugal,41.14728,-8.60288,Porto,Apartment,Entire home/apt,Real Bed,100.0,80,10.0,0.0666666666666666,0.1333333333333333,0.2222222222222222,0.7095890410958905
Bright studio apartment close to Sydney Uni!,Australia,-33.8837,151.18425,Forest Lodge,Apartment,Entire home/apt,Real Bed,125.0,51,9.0,0.7333333333333334,0.7,0.5111111111111111,0.8794520547945206
PRIVATE ROOM:Oasis of peace near Downtown Montreal,Canada,45.52811,-73.54921,Gay Village,Apartment,Private room,Real Bed,40.0,15,10.0,1.0,1.0,1.0,1.0
Papakea A108,United States,20.95145,-156.68808,Westside,Condominium,Entire home/apt,Real Bed,260.0,23,10.0,0.9333333333333332,0.7666666666666666,0.7222222222222222,0.4821917808219178
bel appartement ensoleillé.,Canada,45.52577,-73.62719,Parc-Extension,Apartment,Entire home/apt,Real Bed,50.0,2,10.0,1.0,0.6166666666666667,0.4111111111111111,0.8547945205479452
Bright uptown apartment in the heart of Harlem,United States,40.80803,-73.94647,Harlem,Apartment,Entire home/apt,Real Bed,200.0,56,10.0,0.5,0.6833333333333333,0.7222222222222222,0.9315068493150684
Large and bright room near the beach - Poblenou,Spain,41.39933,2.19603,El Poblenou,Apartment,Private room,Real Bed,52.0,22,10.0,0.6666666666666667,0.3666666666666667,0.2444444444444444,0.8136986301369863
"V.N.Gaia Center , 10min Porto Center",Portugal,41.1163,-8.60757,Vila Nova de Gaia,Apartment,Private room,Real Bed,45.0,16,10.0,0.0,0.0,0.0,0.7534246575342466
Kona Tropical Bungalow,United States,19.60476,-155.9655,Island of Hawaiʻi,Guest suite,Entire home/apt,Real Bed,68.0,31,9.0,1.0,1.0,1.0,1.0
Home Sweet Home ❤️of Downtown BreakfastBuffet&Spa,Canada,45.49069,-73.57464,Downtown Montreal,Apartment,Entire home/apt,Real Bed,34.0,104,10.0,0.3,0.2333333333333332,0.2111111111111111,0.0904109589041095
"In Sisli. Walking distance to Taksim,Nişantaşı.",Turkey,41.04177,28.98476,Taksim,Apartment,Private room,Real Bed,142.0,1,,0.0,0.0,0.0,0.0
Ao Coliseu 3C ( central 2 bedroom apartment ),Portugal,41.14538,-8.60387,Porto,Apartment,Entire home/apt,Real Bed,75.0,71,10.0,0.8666666666666667,0.8666666666666667,0.7888888888888889,0.3698630136986301
"Cozy, separated living room in Prospect Park, NYC",United States,40.64709,-73.96655,Flatbush,Apartment,Private room,Pull-out Sofa,45.0,40,10.0,1.0,1.0,1.0,1.0
Center of Waikiki Renovated Ocean View Condo(MS03),United States,21.28065,-157.82792,Waikiki,Condominium,Entire home/apt,Real Bed,148.0,59,10.0,0.6333333333333333,0.7833333333333333,0.6666666666666667,0.3232876712328767
"Modern Apartment in Kennedy Town, super convenient",Hong Kong,22.28271,114.12722,Kennedy Town,Apartment,Entire home/apt,Real Bed,801.0,6,9.0,1.0,1.0,1.0,1.0
The Porto Concierge - Belvedere First,Portugal,41.1519,-8.61725,Porto,Apartment,Entire home/apt,Real Bed,60.0,121,9.0,0.5666666666666667,0.2833333333333333,0.1888888888888888,0.0657534246575342
Spacious Sunlit 1 BR Apartment in Heart of Harlem,United States,40.80355,-73.94647,Manhattan,Apartment,Entire home/apt,Real Bed,110.0,2,10.0,0.3,0.65,0.4777777777777777,0.3726027397260274
Great location/ 1 min sub./ terrace,Canada,45.46158,-73.56593,Verdun,Apartment,Entire home/apt,Real Bed,99.0,64,10.0,0.9,0.9,0.7555555555555555,0.5972602739726027
KS RESIDENCE - Apt Completo p/ 3 pessoas,Brazil,-23.009072925696568,-43.30694704021649,Barra da Tijuca,Apartment,Entire home/apt,Real Bed,321.0,1,10.0,0.1999999999999999,0.0999999999999999,0.0666666666666666,0.0164383561643836
Montréal en famille ou amis,Canada,45.5558,-73.53136,Mercier-Hochelaga-Maisonneuve,Apartment,Entire home/apt,Real Bed,75.0,21,10.0,1.0,1.0,0.9666666666666668,0.9917808219178084
Beautiful apartment in the center,Spain,41.38829,2.1588,L'Antiga Esquerra de l'Eixample,Loft,Entire home/apt,Real Bed,100.0,257,10.0,0.9,0.8666666666666667,0.8666666666666667,0.4684931506849314
AMAZING Waikiki Skytower Condo - Close Walk to Everything! - Waikiki Sky Tower Mountain 1 BDR on the 14th Floor,United States,21.27708,-157.82255,Oʻahu,Condominium,Entire home/apt,Real Bed,113.0,1,8.0,0.9,0.65,0.4666666666666667,0.3506849315068493
"""Gorgeous and artfully styled oasis ....""",Australia,-33.82787,151.18298,Greenwich,Guest suite,Entire home/apt,Real Bed,300.0,3,10.0,1.0,1.0,1.0,1.0
"Ocean Front Ecstasy! Homey w/Tile Floor, Full Kitchen, WiFi, Flat Screen–Paki Maui 409",United States,20.95283,-156.68747,Westside,Condominium,Entire home/apt,Real Bed,377.0,7,9.0,0.5666666666666667,0.6333333333333333,0.6555555555555556,0.4082191780821917
"Beachside room not far from the airport,",Australia,-33.9661,151.24997,Malabar,House,Private room,Real Bed,73.0,16,10.0,1.0,1.0,1.0,0.5863013698630137
Spacious Contemporary Home with Pool,Australia,-33.93401,151.2337,Kingsford,House,Entire home/apt,Real Bed,395.0,1,10.0,1.0,1.0,1.0,1.0
Sunny & Spacious 1 Bedroom in Central Harlem!,United States,40.8136,-73.93606,East Harlem,Apartment,Entire home/apt,Real Bed,150.0,38,10.0,1.0,1.0,1.0,1.0
"Bright, beautiful room for a comfortable stay",United States,40.85487,-73.91391,The Bronx,House,Private room,Real Bed,53.0,47,10.0,0.5,0.4833333333333333,0.6111111111111112,0.904109589041096
【 1 min to MTR】Standard Double Bed Room尖沙咀標準大床房,Hong Kong,22.29891,114.17143,Tsim Sha Tsui,Apartment,Private room,Real Bed,400.0,71,9.0,0.7666666666666666,0.5333333333333333,0.3555555555555555,0.1287671232876712
Private room,Portugal,41.00962,-8.4022,Porto,Apartment,Private room,Real Bed,78.0,0,,0.0,0.0,0.0,0.7534246575342466
"Garden Room: A Feast for the Senses Big Island,Hi.",United States,20.22656,-155.79756,Island of Hawaiʻi,House,Private room,Real Bed,110.0,25,10.0,0.0,0.0166666666666667,0.0999999999999999,0.0246575342465753
House Of Hawaii Dreams,United States,21.28212,-157.75874,Kuliouou/Kalani Iki,Guesthouse,Entire home/apt,Real Bed,299.0,60,10.0,0.8,0.6,0.6111111111111112,0.2931506849315068
Sunny loft-style apartment in Place-des-Arts !,Canada,45.51123,-73.57067,Le Plateau,Loft,Entire home/apt,Real Bed,301.0,5,10.0,0.0,0.0,0.0,0.7534246575342466
